x,p,d,q,P,D,Q,p_norm,p_estac,p_ind,AIC.model
871,0,1,0,0,1,0,5.73867925964433e-05,0.235305732243414,0.244091219505375,93.8002317745776
1194,0,1,2,1,2,5,5.74068523594684e-06,0.0529872628756308,0.2162639546621,108.796830496817
153,0,0,1,0,1,2,5.76707489225733e-05,0.604480879484442,6.10036893688992e-06,142.992693268116
178,0,0,1,1,1,3,5.76781874737978e-05,0.604489078954853,6.10436522008317e-06,146.992690801389
880,0,1,0,0,2,3,5.76808546117191e-07,0.130620381849395,0.492828314901872,104.123904892526
1636,0,1,5,2,0,3,5.77299832098304e-05,0.0279082901118194,0.898162375850308,55.0739248057097
1628,0,1,5,1,3,1,5.77772767924338e-07,0.258849937347199,0.999884375954597,133.430051802255
927,0,1,0,2,2,2,5.79617744647157e-07,0.127227872803198,0.707932890368733,106.299057617403
1616,0,1,5,1,1,1,5.81651906822199e-05,0.0299264450646052,0.931490189558544,64.5254763033653
6,0,0,0,0,0,5,5.81785243802901e-05,0.523249962592076,2.97539770599542e-14,189.779569842168
1503,0,1,4,2,2,2,5.82977401434119e-08,0.0928009794842223,0.769876000062376,108.924356480338
1397,0,1,3,4,0,4,5.85898901285646e-06,0.0567943537578319,0.791495782473313,62.0421056161698
1563,0,1,4,5,0,2,5.8809743107055e-05,0.130502257463168,0.678893625812662,57.8292096618615
334,0,0,2,1,3,3,5.88399034630295e-08,0.619859029037209,6.01230908392481e-08,142.164396988919
1070,0,1,1,2,2,1,5.94762804501496e-07,0.102545626723163,0.974510928422176,106.720582034501
968,0,1,0,4,1,1,5.96665537133979e-06,0.0807647975536179,0.128360478502313,70.2075264473817
967,0,1,0,4,1,0,5.96886134509033e-06,0.0807600340738627,0.128364818640712,68.2075255361962
969,0,1,0,4,1,2,5.96906772057145e-06,0.0807578977925843,0.128346880962996,72.2075252229327
970,0,1,0,4,1,3,5.96944710251631e-06,0.0807594711759651,0.128350890316561,74.2075243471153
972,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
973,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
974,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
975,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
976,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
977,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
978,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
979,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
980,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
981,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
982,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
983,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
984,0,1,0,4,1,5,5.97364288698545e-06,0.0807716400126573,0.128355022398506,78.207534560351
971,0,1,0,4,1,4,5.97839347083842e-06,0.080782601341002,0.128362625654348,76.2075422875263
948,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
949,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
950,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
951,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
952,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
953,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
954,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
955,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
956,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
957,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
958,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
959,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
960,0,1,0,3,1,5,6.02838029539597e-06,0.0809027557190244,0.128391148909226,76.2076557807445
1064,0,1,1,2,1,1,6.02902073082836e-06,0.0578260151296234,0.821387000399336,67.5651023777035
924,0,1,0,2,1,5,6.0444512691305e-06,0.0809256395063016,0.128408830044931,74.2077074084396
925,0,1,0,2,1,5,6.0444512691305e-06,0.0809256395063016,0.128408830044931,74.2077074084396
1071,0,1,1,2,2,2,6.0485820923846e-07,0.0993879860850947,0.991641683733114,108.339190384536
1210,0,1,2,2,1,3,6.0533438883262e-06,0.0490020670936187,0.950749285949537,73.3264182613837
223,0,0,1,3,1,0,6.0760903539431e-05,0.614174517204971,5.99186859373546e-06,145.075684005288
1017,0,1,1,0,1,2,6.08174470052924e-06,0.0563103777239704,0.81779692332497,65.5553590229306
886,0,1,0,0,3,3,6.08231005874875e-09,0.264639485275513,0.150535026319363,133.253290758009
1612,0,1,5,1,0,3,6.08694614860306e-05,0.0286351980248182,0.904506595262089,53.0528107252845
597,0,0,4,0,3,2,6.0990480056086e-07,0.637848776546138,0.678048751343815,126.783200588227
1043,0,1,1,1,1,4,6.11814442740011e-06,0.0568432670289884,0.820713754126421,71.4752132213596
1323,0,1,3,1,0,2,6.12477862095499e-06,0.055549387787491,0.795407398523858,52.2853807169651
599,0,0,4,0,3,4,6.14675028247396e-07,0.618770792694346,0.665328700070354,130.58607619963
1564,0,1,4,5,0,3,6.1648973995262e-05,0.132549227517708,0.669593713357873,59.7551639611811
1344,0,1,3,1,3,5,6.20179294947811e-11,0.518319246135362,0.00104212879351517,140.871753100271
1021,0,1,1,0,2,0,6.26524659806423e-07,0.200751499269202,0.777035381274922,137.48933548726
1365,0,1,3,2,3,2,6.30909072122238e-08,0.2537748344092,0.825669069456095,133.095212252729
645,0,0,4,2,3,2,6.31061251591428e-07,0.61543483431239,0.682738829503039,130.553508252352
1209,0,1,2,2,1,2,6.31609078512186e-06,0.0487597324911794,0.986132501772006,71.3842920110084
1050,0,1,1,1,2,5,6.33777250523189e-07,0.088850587976833,0.983510321717784,110.704342891817
598,0,0,4,0,3,3,6.34100393650036e-07,0.623944713848104,0.712667162192032,128.65767515979
1590,0,1,5,0,0,5,6.34651143756789e-05,0.0359646649326157,0.893583144644439,54.4623805914958
621,0,0,4,1,3,2,6.34696786919187e-07,0.620534160303677,0.70863208575939,128.633082178583
1565,0,1,4,5,0,4,6.35822356551811e-05,0.132766006878072,0.667595545497762,61.7481119860285
152,0,0,1,0,1,1,6.45132913657727e-05,0.596602434360816,6.68898832756337e-06,141.00899904587
1020,0,1,1,0,1,5,6.4528100208212e-06,0.0548251110881461,0.816741888067374,71.256660482747
1613,0,1,5,1,0,4,6.45710846319186e-05,0.0295912488662092,0.910654018398734,55.0370588601286
1635,0,1,5,2,0,2,6.46473971152139e-05,0.0298068366198099,0.91060829761959,52.9696913215268
1049,0,1,1,1,2,4,6.4773406036077e-07,0.0901848246365057,0.9684896592945,109.517980348715
1042,0,1,1,1,1,3,6.49764548853994e-06,0.0581152645875949,0.824680998267143,69.487185472058
1275,0,1,2,5,0,2,6.51336697862259e-06,0.0338778164240733,0.840312884425043,58.9681297630412
1277,0,1,2,5,0,4,6.51551734346502e-06,0.0338957856477854,0.83573179397771,62.9721305784493
1208,0,1,2,2,1,1,6.526278140684e-06,0.0533209758983997,0.960575980097617,69.6144011904458
1273,0,1,2,5,0,0,6.54665458281866e-06,0.0340281743822998,0.841739131315219,55.0147198372708
1274,0,1,2,5,0,1,6.56152136019688e-06,0.0339922020378255,0.843299070171297,56.9860014438703
8,0,0,0,0,1,1,6.56231313613237e-07,0.673955010133772,1.11022302462516e-15,194.989519112792
1182,0,1,2,1,0,5,6.56689068507491e-06,0.0340091819294536,0.841521497956587,57.0074886900167
199,0,0,1,2,1,0,6.5909250278255e-05,0.613766514288111,6.36702732792482e-06,143.133060035614
872,0,1,0,0,1,1,6.61115696137549e-06,0.121615769854524,0.186278038293651,64.928972791737
1483,0,1,4,1,3,0,6.66174044331398e-07,0.234752550496693,0.850923066594649,133.598806432766
1278,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1279,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1280,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1281,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1282,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1283,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1284,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1285,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1286,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1287,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1288,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1289,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1290,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1291,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1292,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1293,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1294,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1295,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1296,0,1,2,5,0,5,6.6782796824832e-06,0.033761438333662,0.839795424143582,64.9597628490454
1597,0,1,5,0,2,0,6.67932098311608e-05,0.0631571844094093,0.921554536920052,129.892138961705
475,0,0,3,1,3,0,6.76431410452634e-07,0.526340791925589,0.0746189671644355,127.44863435654
622,0,0,4,1,3,3,6.77456307827936e-07,0.612599664731736,0.657948201402189,130.163368196856
1230,0,1,2,3,0,5,6.77923769791987e-06,0.0338659895240397,0.841458047794362,60.9978250568108
1206,0,1,2,2,0,5,6.78088026650917e-06,0.0338939683562428,0.840330535429107,59.010706612247
155,0,0,1,0,1,4,6.79312577795239e-05,0.599509923769216,5.26875994277809e-06,146.59676786557
1276,0,1,2,5,0,3,6.79445607116798e-06,0.0337034184922728,0.834652051173128,60.9636266981869
929,0,1,0,2,2,4,6.80509909253127e-07,0.0981832579870054,0.845816849256919,108.702285776651
336,0,0,2,1,3,5,6.80647147359769e-08,0.634579779064384,5.76412837460794e-08,145.62913759179
1319,0,1,3,0,3,4,6.82140022900991e-08,0.159296866364777,0.812648680237853,134.982122505192
919,0,1,0,2,1,0,6.82827754943914e-06,0.113834136966706,0.346953873778433,67.3063290639649
1614,0,1,5,1,0,5,6.93066967987747e-05,0.0376433676930725,0.888177167599846,56.4352353467226
1632,0,1,5,1,3,5,6.95956607919292e-09,0.673749514572267,0.0080865433350038,175.659294466237
1169,0,1,2,0,2,4,6.98921145913262e-06,0.0553714896947931,0.222443772936105,104.696650273269
1453,0,1,4,0,2,0,7.01405889875923e-05,0.129551513667224,0.922722301102298,128.218597787008
1067,0,1,1,2,1,4,7.06766615083046e-06,0.0482669509899602,0.803388651429615,73.0651874742426
1091,0,1,1,3,1,4,7.0860145343927e-06,0.0521956795509949,0.817698696937114,75.1591269088949
600,0,0,4,0,3,5,7.0930570231657e-07,0.625428616842556,0.641455655421106,132.20868810249
1166,0,1,2,0,2,1,7.13519944730135e-05,0.0663025795677013,0.204412002413618,109.039950888146
1080,0,1,1,2,3,5,7.16215976943062e-08,0.0718139202172944,0.718724455898227,145.085024529333
1056,0,1,1,1,3,5,7.17892359978658e-08,0.0739382225094322,0.617848956395453,141.277566127633
930,0,1,0,2,2,5,7.18117790465621e-07,0.120455912429983,0.777272727766505,111.527751028231
931,0,1,0,2,2,5,7.18117790465621e-07,0.120455912429983,0.777272727766505,111.527751028231
932,0,1,0,2,2,5,7.18117790465621e-07,0.120455912429983,0.777272727766505,111.527751028231
933,0,1,0,2,2,5,7.18117790465621e-07,0.120455912429983,0.777272727766505,111.527751028231
934,0,1,0,2,2,5,7.18117790465621e-07,0.120455912429983,0.777272727766505,111.527751028231
935,0,1,0,2,2,5,7.18117790465621e-07,0.120455912429983,0.777272727766505,111.527751028231
936,0,1,0,2,2,5,7.18117790465621e-07,0.120455912429983,0.777272727766505,111.527751028231
1611,0,1,5,1,0,2,7.18691397345894e-05,0.0275174931858478,0.906842777566141,51.2907085827344
646,0,0,4,2,3,3,7.19521608915158e-07,0.617181187268674,0.656566859127987,132.143909760282
1073,0,1,1,2,2,4,7.21608211547314e-07,0.0947265451572959,0.976057555395023,111.034571488755
902,0,1,0,1,2,1,7.34288039048802e-07,0.168463716012264,0.249848055617429,106.490017954431
1374,0,1,3,3,0,5,7.3434423673218e-06,0.0567319079031678,0.793070173875388,61.9365525375787
1375,0,1,3,3,0,5,7.3434423673218e-06,0.0567319079031678,0.793070173875388,61.9365525375787
188,0,0,1,1,3,1,7.35742045081155e-09,0.565663498107257,2.29072077306824e-06,162.202562543847
163,0,0,1,0,3,0,7.35752943594222e-07,0.581712870675955,8.27954873350301e-06,179.953174606873
1302,0,1,3,0,0,5,7.36379486024725e-06,0.0564898271156345,0.791697586314795,55.9637097659055
1030,0,1,1,0,3,3,7.42141188206552e-09,0.156466281493762,0.888970608695552,134.215766629583
1418,0,1,3,5,0,1,7.42213042895584e-06,0.0564092484012496,0.792629804065315,57.9608647281002
1419,0,1,3,5,0,2,7.42307499872906e-06,0.0564075030691652,0.792495820627714,59.9608755426438
1420,0,1,3,5,0,3,7.42348600630807e-06,0.0564123244414922,0.792172608353169,61.9609041344813
1422,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1423,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1424,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1425,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1426,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1427,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1428,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1429,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1430,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1431,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1432,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1433,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1434,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1435,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1436,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1437,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1438,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1439,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1440,0,1,3,5,0,5,7.42520003587366e-06,0.0564055362106252,0.792384682217467,65.9617769525575
1421,0,1,3,5,0,4,7.42674495138295e-06,0.0564061097472155,0.792683212294848,63.9610711712012
1417,0,1,3,5,0,0,7.42846833330636e-06,0.056399214358492,0.792837292615209,55.9596566460425
1350,0,1,3,2,0,5,7.4490072969494e-06,0.0563870083618366,0.79286316037242,59.9624429151406
1326,0,1,3,1,0,5,7.46690276706216e-06,0.0563996418379696,0.792317409268459,57.9631021936362
623,0,0,4,1,3,4,7.48156519416432e-07,0.621736841904314,0.647757757042108,132.126694710758
1031,0,1,1,0,3,4,7.56195985765965e-09,0.18170050485486,0.537891760932759,137.17275668589
1398,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1399,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1400,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1401,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1402,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1403,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1404,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1405,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1406,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1407,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1408,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1409,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1410,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1411,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1412,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1413,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1414,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1415,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1416,0,1,3,4,0,5,7.56709805733402e-06,0.0563380356785901,0.791065475467655,63.9656723253562
1040,0,1,1,1,1,1,7.60750793636784e-06,0.05955216696717,0.820572511618515,65.7195796224249
1592,0,1,5,0,1,1,7.61371552999199e-05,0.032557230908632,0.928808624058206,63.5087171726271
1096,0,1,1,3,2,3,7.62134744566048e-07,0.0791656494802442,0.738989957276891,110.989604693929
200,0,0,1,2,1,1,7.64574947759642e-05,0.613362448082017,6.5149623326155e-06,145.255636114838
733,0,0,5,0,2,0,7.75231610616854e-05,0.603013628957811,0.570500407090004,125.584282927099
265,0,0,1,5,0,0,7.86123176259159e-05,0.321023553622345,0.0009437051876382,121.85135821158
1087,0,1,1,3,1,0,7.91211615610209e-06,0.0617958952634154,0.837473235061055,68.5170492659267
1032,0,1,1,0,3,5,7.92076642785329e-09,0.132234919262191,0.844776401376435,137.971648981177
1074,0,1,1,2,2,5,7.9662632176477e-07,0.0903653219879681,0.957120004160026,112.618862937849
1309,0,1,3,0,2,0,8.01612111566002e-05,0.192737756149243,0.792741801181122,126.747822360234
1072,0,1,1,2,2,3,8.05859101365965e-07,0.0911738207615511,0.957993470332876,108.51495913912
1211,0,1,2,2,1,4,8.09755890789033e-06,0.0449889876608711,0.914322696849399,74.9137918564039
38,0,0,0,1,2,1,8.13739200864807e-06,0.701623520538737,1.11022302462516e-15,193.089120835794
1218,0,1,2,2,2,5,8.15071465286889e-06,0.0678812217410107,0.179092984831429,110.392543850169
1219,0,1,2,2,2,5,8.15071465286889e-06,0.0678812217410107,0.179092984831429,110.392543850169
1220,0,1,2,2,2,5,8.15071465286889e-06,0.0678812217410107,0.179092984831429,110.392543850169
1221,0,1,2,2,2,5,8.15071465286889e-06,0.0678812217410107,0.179092984831429,110.392543850169
1222,0,1,2,2,2,5,8.15071465286889e-06,0.0678812217410107,0.179092984831429,110.392543850169
1223,0,1,2,2,2,5,8.15071465286889e-06,0.0678812217410107,0.179092984831429,110.392543850169
1224,0,1,2,2,2,5,8.15071465286889e-06,0.0678812217410107,0.179092984831429,110.392543850169
1024,0,1,1,0,2,3,8.1588142711919e-07,0.0947834507178749,0.981629976943085,105.868130555131
883,0,1,0,0,3,0,8.18877852034494e-09,0.288763496416428,0.231812126200093,147.606226238855
225,0,0,1,3,1,2,8.32849378616901e-05,0.546179782705893,6.51819910879592e-06,147.664281190861
909,0,1,0,1,3,2,8.34692233380228e-09,0.259378305983036,0.0577239944931476,135.029173479078
246,0,0,1,4,0,5,8.35064518079937e-05,0.329368852062804,0.00119925923418973,129.036207239534
1044,0,1,1,1,1,5,8.3688492884451e-06,0.0558279361472248,0.829190396499889,72.9741652468769
1027,0,1,1,0,3,0,8.63514426855996e-09,0.253031077907467,0.805513671938728,149.201240301902
1097,0,1,1,3,2,4,8.72686257883615e-10,0.474725741579576,5.1290083291633e-12,166.316558224316
891,0,1,0,1,0,2,8.73562816424394e-07,0.0739488260019754,0.196315731559205,50.8074851090837
1175,0,1,2,0,3,4,8.77165411311702e-09,0.0746125537092759,0.186124110900074,134.295916645327
647,0,0,4,2,3,4,8.85517238915978e-07,0.63334619557993,0.623210924017405,133.946290325952
1045,0,1,1,1,2,0,8.86079430802142e-06,0.112644979895654,0.763209002241837,119.231421484463
1442,0,1,4,0,0,1,8.9446747609191e-06,0.141986639420881,0.748551580465924,48.373845712683
1629,0,1,5,1,3,2,8.98557559074221e-10,0.352831159425819,0.272169992949615,188.254614947402
203,0,0,1,2,1,4,9.03002996929057e-05,0.581383628209111,9.32838315714779e-06,148.512917553444
913,0,1,0,2,0,0,9.05038344858117e-07,0.0724655300717128,0.183153610053843,48.8372173406939
1386,0,1,3,3,2,5,9.11135842025436e-09,0.131253486560703,0.00678050759872861,134.234957229626
1387,0,1,3,3,2,5,9.11135842025436e-09,0.131253486560703,0.00678050759872861,134.234957229626
1388,0,1,3,3,2,5,9.11135842025436e-09,0.131253486560703,0.00678050759872861,134.234957229626
1389,0,1,3,3,2,5,9.11135842025436e-09,0.131253486560703,0.00678050759872861,134.234957229626
1390,0,1,3,3,2,5,9.11135842025436e-09,0.131253486560703,0.00678050759872861,134.234957229626
1391,0,1,3,3,2,5,9.11135842025436e-09,0.131253486560703,0.00678050759872861,134.234957229626
1392,0,1,3,3,2,5,9.11135842025436e-09,0.131253486560703,0.00678050759872861,134.234957229626
1051,0,1,1,1,3,0,9.12975842123996e-09,0.104646564470924,0.62648321095308,137.721385565665
908,0,1,0,1,3,1,9.14350306355044e-11,0.275982782809329,0.00812294149627857,138.704250819719
865,0,1,0,0,0,0,9.2877548922819e-07,0.0883174328571494,0.211503938618667,46.3955631722239
867,0,1,0,0,0,2,9.28961882013165e-07,0.0721763131890572,0.176113958772762,48.8895696237369
1075,0,1,1,2,3,0,9.31687107179678e-09,0.144926458745253,0.90545362402607,132.900919404211
890,0,1,0,1,0,1,9.38646244248139e-07,0.0721568847095855,0.175309111027542,48.890489610979
40,0,0,0,1,2,3,9.39717526477167e-06,0.671062122882895,1.77635683940025e-15,190.224913687501
914,0,1,0,2,0,1,9.49251176070717e-07,0.073789621495604,0.199773774987201,50.742660497989
866,0,1,0,0,0,1,9.51201401813861e-07,0.0720269160007101,0.174438393413072,46.8912676005695
1026,0,1,1,0,2,5,9.51829619793076e-07,0.0928599785653644,0.972660355259474,108.385234320736
734,0,0,5,0,2,1,9.53678408004208e-05,0.55489215012712,0.636264169433117,102.032202798913
121,0,0,0,5,0,0,9.57900709277142e-06,0.404940500771746,2.20213625112819e-10,173.282422642289
123,0,0,0,5,0,2,9.58016011022747e-06,0.404942185365406,2.20095830449907e-10,177.282422502276
122,0,0,0,5,0,1,9.58019025724921e-06,0.404943820597979,2.20113149929091e-10,175.282422498388
124,0,0,0,5,0,3,9.58070960293874e-06,0.404946151773575,2.20084617197358e-10,179.282422503195
126,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
127,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
128,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
129,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
130,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
131,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
132,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
133,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
134,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
135,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
136,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
137,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
138,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
139,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
140,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
141,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
142,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
143,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
144,0,0,0,5,0,5,9.58195748003578e-06,0.404962207204066,2.20228613123652e-10,183.282422637201
125,0,0,0,5,0,4,9.5822433302416e-06,0.404888214229061,2.20369722470082e-10,181.28242295326
887,0,1,0,0,3,4,9.5900847048995e-09,0.25825306044608,0.151251923339159,134.636674088343
1354,0,1,3,2,1,3,9.64204366772507e-06,0.0640388056121509,0.779330364066628,70.147239966953
1329,0,1,3,1,1,2,9.68429859554298e-06,0.0652631770080545,0.776432763377063,66.1719702555101
1488,0,1,4,1,3,5,9.76265107745309e-07,0.278297258659437,0.631519446332065,139.952681073353
173,0,0,1,1,0,4,9.7716208549126e-05,0.516898397338756,9.53153097693615e-06,132.459922231448
889,0,1,0,1,0,0,9.77871141134104e-07,0.0722811303406013,0.17043855980248,46.9412060294285
332,0,0,2,1,3,1,9.7905010057622e-08,0.628854075327488,2.61172199422788e-08,139.246905287021
1306,0,1,3,0,1,3,9.86556528476757e-06,0.0660260096093903,0.775238868312336,66.1756677443379
1355,0,1,3,2,1,4,9.86569906894394e-06,0.0693051177784819,0.784856849256891,72.0090720480414
1441,0,1,4,0,0,0,9.88562496800065e-06,0.172909793109792,0.738205434894509,47.5025530413228
